ID,ORG_NM,CNT_STATE,LATEST_STAGE_NM,PRE_PROCESSING_HEALTH,DART_GEN_HEALTH,DART_REVIEW_HEALTH,SPS_LOAD_HEALTH
145866766,Imperial Health Holdings Medical Group,AZ,STOPPED,Green,Green,Yellow,Green
145866764,"Cloud Health Medical Group, P.A.",VA,STOPPED,Yellow,Green,Red,Green
145858243,Affinity Medical Group,CA,STOPPED,Red,Green,Red,Green
145856461,Optum Care Network Southwestern Valley,CA,STOPPED,Yellow,Green,Red,Green
145834360,Intermountain Healthcare,NV,STOPPED,Green,Green,Red,Green
145832400,SELECT PHYSICAL THERAPY HOLDINGS INC,CO,STOPPED,Green,Green,Red,Green
145828638,SELECT PHYSICAL THERAPY HOLDINGS INC,CO,STOPPED,Green,Green,Red,Green
145825892,Optum Care Network Greater Bay Area,CA,STOPPED,Red,Green,Red,Green
145821619,Epic Health Plan,CA,STOPPED,Green,Green,Red,Green
145821618,Optum Health Plan of California,CA,STOPPED,Green,Red,Red,Green
145819783,Barnes Jewish Hospital,MO,STOPPED,Green,Green,Red,Green
145819784,Optum Care Network - Northridge,CA,STOPPED,Yellow,Green,Red,Green
145813998,Chanel Freeman Np In Psychiatry PLLC,WNY,STOPPED,Green,Green,Yellow,Green
145810174,Personalized Health Partners,VA,STOPPED,Green,Green,Red,Green
145810175,Deer Oaks Consultation Svcs,TX,STOPPED,Green,Green,Red,Green
145808986,Optum Care Network - Arta Health,CA,STOPPED,Red,Yellow,Red,Green
145808985,Shelby County Schools,TN,STOPPED,Green,Green,Red,Green
145807082,Radiology Physicians,OH,STOPPED,Green,Green,Red,Green
145807083,Mm Islam Md Pc,NY,STOPPED,Green,Green,Red,Green
145803275,Shriners Hospitals For Children,NJ,STOPPED,Green,Green,Green,Green
145800126,Therapeutic Playtime,MO,STOPPED,Green,Green,Red,Green
145794407,Pantogran,LA,STOPPED,Green,Green,Green,Green
145792505,Kentucky Em I Medical Services Psc,KY,STOPPED,Green,Green,Red,Green
145788428,Pic Indiana PC,IN,STOPPED,Green,Green,Red,Green
145790096,Autism Support Now,KS,STOPPED,Green,Green,Red,Green
145786529,Fox Rehab Ot Ia,IA,STOPPED,Green,Green,Green,Green
145782736,Medical & Mental Holistic Healthcare,GA,STOPPED,Green,Green,Green,Green
145778945,Front Range Clinic,CO,STOPPED,Green,Green,Red,Green
145777054,CHOC Children's Specialists,CA,STOPPED,Yellow,Red,Red,Green
145774438,Lakeside School,AR,STOPPED,Green,Green,Red,Green
145693900,Succeed ABA LLC IN,IN,STOPPED,Yellow,Green,Red,Green
145662014,Dignity Health Medical Network - Central CA,CA,STOPPED,Red,Green,Red,Green
145662017,Dignity Health Medical Network - Central CA,CA,STOPPED,Red,Green,Red,Green
145595005,Optum Care Network Desert Cities,CA,STOPPED,Yellow,Green,Red,Green
145582958,Reva,WI,STOPPED,Green,Yellow,Red,Green
145580334,Affinity Medical Group,CA,STOPPED,Red,Red,Red,Green
145575086,United Health Centers of the San Joaquin Valley,CA,STOPPED,Green,Red,Red,Green
145572461,St Vincent Ipa Medical Group,CA,STOPPED,Red,Red,Red,Green
145557762,Optum Care Network Riverside,CA,STOPPED,Red,Green,Red,Green
145542241,Lifeline Connections,WA,STOPPED,Green,Green,Red,Green
145530548,Ucla Associated General Surgeons,CA,STOPPED,Green,Green,Red,Green
145513284,Optum Care Network - Inland Valley,CA,STOPPED,Red,Yellow,Red,Green
145512244,Conway Regional Physician Hospital Organization,AR,STOPPED,Red,Green,Red,Green
145512248,Summit Medical Group PA,NJ,STOPPED,Red,Green,Red,Green
145503558,Sondermind Provider Network,MO,STOPPED,Red,Green,Red,Green
145495442,Health Affiliates Maine LLC,ME,STOPPED,Red,Green,Red,Green
145495441,Crossroads Medical Group PLLC,TN,STOPPED,Green,Green,Red,Green
145492853,Stonybrook Physicians Missing Program ID,NY,STOPPED,Green,Green,Red,Green
145482531,Desert Rheumatology Infusions,CA,STOPPED,Red,Green,Red,Green
145480542,"Hanger Prosthetics & Orthotics, Inc",NATIONAL,STOPPED,Red,Green,Red,Green
145480545,The LGBTQ Center Long Beach,CA,STOPPED,Red,Green,Red,Green
145473184,Advanced Hearing Amplification Services,CA,STOPPED,Yellow,Green,Red,Green
145473183,New York University,NY,STOPPED,Green,Red,Green,Green
145457201,Penobscot Community Health Center,ME,STOPPED,Green,Green,Red,Green
145457202,Barrier Reef Emergency Physicians,TX,STOPPED,Green,Green,Red,Green
145449495,Crystal Run Healthcare Physicians LLP,NY,STOPPED,Red,Green,Red,Green
145446995,Pediatric Assoc,FL,STOPPED,Green,Green,Red,Green
145442006,MemorialCare Medical Foundation,CA,STOPPED,Yellow,Green,Red,Green
145442003,Trinity Health of New England Medical Group Inc.,CT,STOPPED,Green,Green,Red,Green
145438558,Stella Ilyayava Physician PC,NY,STOPPED,Green,Green,Green,Green
145438557,Complete Express Medical,NY,STOPPED,Yellow,Green,Red,Green
145430938,Dartmouth Hitchcock,NH,STOPPED,Green,Green,Green,Green
145430933,UNLV Health,NV,STOPPED,Red,Green,Red,Green
145430934,Alliance Healthcare Services,TN,STOPPED,Red,Green,Red,Green
145420271,BALTIMORE MEDICAL SYSTEM,MD,STOPPED,Red,Green,Red,Green
145417095,University of Texas Health Science Center at San Antonio,TX,STOPPED,Yellow,Green,Red,Green
145417093,"Aspirus Network, Inc.",WI,STOPPED,Green,Green,Red,Green
145412174,NYC Health and Hospitals Corporation,NY,STOPPED,Red,Green,Red,Green
145405409,Union County Healthcare Associates LLC,NJ,STOPPED,Green,Green,Red,Green
145405410,"Cottage Clinical Network, LLC",CA,STOPPED,Yellow,Green,Red,Green
145405413,North East Medical Services,CA,STOPPED,Red,Green,Red,Green
145397022,"University Radiology Group, LLC",NJ,STOPPED,Green,Red,Green,Green
145397020,Tidewater Physicians Multispecialty Group PC,VA,STOPPED,Green,Green,Red,Green
145394586,HERITAGE PROVIDER NETWORK INC,CA,STOPPED,Red,Green,Red,Green
145390839,Cottage Medical Foundation dba Cottage Medical Group,CA,STOPPED,Red,Green,Red,Green
145378633,Northern Medical Group PLLC,NY,STOPPED,Red,Red,Red,Green
145378637,"Southern Gastroenterology Endoscopy Center, PC",VA,STOPPED,Green,Yellow,Red,Green
145378638,Yale University School,CT,STOPPED,Yellow,Green,Red,Green
145378621,Nuvance Org Update,NY,STOPPED,Yellow,Green,Red,Green
145378623,Katahdin Valley Health Center,ME,STOPPED,Yellow,Red,Red,Green
145378614,Curo Health Services ,MD,STOPPED,Green,Green,Red,Green
145378647,Katahdin Valley Health Center,ME,STOPPED,Red,Red,Red,Green
145378645,All About ABA IN LLC,IN,STOPPED,Yellow,Green,Green,Green
145376209,Paramount Health Options,IA,STOPPED,Red,Green,Red,Green
145376226,Acadiana Area Human Services District,LA,STOPPED,Red,Green,Red,Green
145376202,Optima Dermatology LLC,IN,STOPPED,Green,Green,Green,Green
145373920,180 MEDICAL INC,NATIONAL,STOPPED,Yellow,Green,Red,Green
145373925,Epic Health Plan,CA,STOPPED,Red,Green,Red,Green
145373926,Colorado Treatment Services,CO,STOPPED,Green,Green,Green,Red
145373914,Confermed Pc Of California,CA,STOPPED,Red,Green,Red,Green
145370158,HERITAGE PROVIDER NETWORK INC,CA,STOPPED,Yellow,Green,Red,Green
145367806,Beacon IPA Shirazi,NY,STOPPED,Green,Green,Red,Green
145367808,Healthpointe Medical Group,CA,STOPPED,Red,Green,Red,Green
145367804,SELECT PHYSICAL THERAPY HOLDINGS INC,CO,STOPPED,Green,Green,Red,Green
145365456,DISPATCHHEALTH-TEXAS P A,TX,STOPPED,Red,Green,Red,Green
145359387,SELECT PHYSICAL THERAPY HOLDINGS INC,CO,STOPPED,Yellow,Green,Red,Green
145359389,"River City Medical Group, Inc.",CA,STOPPED,Red,Green,Red,Green
145354677,GARRETT RYNNING BOHRNSTEDT,VA,STOPPED,Red,Green,Red,Green
145352315,Beacon IPA Giantinoto,NY,STOPPED,Yellow,Green,Red,Green
145345150,Trinity Health of New England Medical Group Inc.,CT,STOPPED,Yellow,Green,Red,Green
145343413,Accountable Health Care,CA,STOPPED,Green,Green,Red,Green
145341118,"Genesis Anesthesia Providers, LLC",OH,STOPPED,Green,Green,Red,Green
145341121,Reid Physician Associates,IN,STOPPED,Yellow,Green,Red,Green
145338777,VMH Medical Clinic Waukon,IA,STOPPED,Red,Green,Red,Green
145338778,Gi Anesthesia Of Georgia,GA,STOPPED,Yellow,Green,Red,Green
145338780,Barnes Jewish Hospital,MO,STOPPED,Green,Green,Red,Green
145334390,Beacon IPA Louis MacDonald Reinstate,NY,STOPPED,Yellow,Green,Red,Green
145330872,Tri-State Centers for Sight Inc,VA,STOPPED,Red,Green,Red,Green
145330869,Genesis Primary Care Physicians LLC,OH,STOPPED,Green,Green,Red,Green
145330868,Parkview Health System,IN,STOPPED,Yellow,Green,Red,Green
145323942,"TidalHealth Specialty Care, LLC",MD,STOPPED,Yellow,Green,Red,Green
145323939,"Coastal Ambulatory Anesthesia, LLC",GA,STOPPED,Yellow,Green,Red,Green
145321643,Greater Baltimore Medical Center,MD,STOPPED,Green,Green,Red,Green
145317366,"Beacon IPA, LLC",NY,STOPPED,Red,Green,Red,Green
145317369,Gi Anesthesia Of Georgia,GA,STOPPED,Yellow,Green,Red,Green
145313068,Aga Prof Svcs,GA,STOPPED,Yellow,Green,Red,Green
145306468,DISPATCHHEALTH-TEXAS P A,TX,STOPPED,Red,Green,Red,Green
145306464,"Zoe Center for ABA and Development Services, LLC",GA,STOPPED,Yellow,Green,Red,Green
145298686,Near Me Dermatology PLLC,WNY,STOPPED,Green,Green,Red,Green
145298688,WellStar Clinical Partner,GA,STOPPED,Green,Green,Red,Green
145297003,Advanced Heart and Vein Center,CO,STOPPED,Green,Green,Red,Green
145297001,FAST PACE MEDICAL CLINIC PLLC,TN,STOPPED,Red,Green,Red,Green
145284616,Barnes Jewish Hospital,MO,STOPPED,Red,Green,Red,Green
145282403,Cherokee Health Systems,TN,STOPPED,Red,Green,Red,Green
145280669,Promed Pomona Valley PVMG,CA,STOPPED,Yellow,Green,Red,Green
145278532,St Elizabeth Physicians,KY,STOPPED,Green,Green,Red,Green
145269773,Uc Davis Medical Group,CA,STOPPED,Red,Green,Red,Green
145264977,IMPERIAL COUNTY PHYSICIANS MEDICAL GROUP,CA,STOPPED,Green,Green,Red,Green
145264980,Akron Childrens Hospital Physician Group,OH,STOPPED,Red,Red,Red,Green
145264973,Drew Central School,AR,STOPPED,Green,Green,Red,Green
145261044,Optum Health Plan of California,CA,STOPPED,Red,Red,Red,Green
145259279,Parkview Health System,IN,STOPPED,Yellow,Green,Red,Green
145254993,Christiana Care,MD,STOPPED,Green,Green,Red,Green
145251017,Maine Medical Services LLC,NH,STOPPED,Yellow,Green,Red,Green
145247699,"Cucamonga Valley Medical Group, Inc.",CA,STOPPED,Green,Green,Red,Green
145245576,Dalton Family Eyecare Inc,GA,STOPPED,Green,Green,Yellow,Green
145239251,Pair & Marotta Physical Therapy,CA,STOPPED,Green,Green,Red,Green
145237159,"SMI Imaging, LLC",NV,STOPPED,Green,Green,Yellow,Green
145230917,Maine Medical Services LLC,NH,STOPPED,Green,Green,Red,Green
145209190,Maine Medical Services LLC,NH,STOPPED,Red,Green,Red,Green
145209189,"Urology of St. Louis, INC",MO,STOPPED,Red,Green,Red,Green
145205070,American Medical Resource,GA,STOPPED,Yellow,Green,Red,Green
145192366,CAPITAL WOMENS CARE LLC,MD,STOPPED,Green,Green,Red,Green
145190328,"SMI Imaging, LLC",NV,STOPPED,Green,Green,Yellow,Green
145185453,Pair & Marotta Physical Therapy,CA,STOPPED,Green,Green,Red,Green
145183419,Dartmouth Hitchcock,NH,STOPPED,Yellow,Green,Green,Green
145174422,Drew Central School,AR,STOPPED,Green,Green,Red,Green
145172515,Shopko 4300,WI,STOPPED,Green,Green,Green,Green
145172507,Near Me Dermatology PLLC,WNY,STOPPED,Green,Green,Red,Green
145166705,"Verdi Oncology Tennessee, Pc",TN,STOPPED,Green,Green,Red,Green
145166178,Radiology Physicians,OH,STOPPED,Green,Green,Red,Green
145166180,Mochi Medical,NY,STOPPED,Green,Green,Red,Green
145166179,Crum Stefanko And Jones Ltd,NV,STOPPED,Green,Green,Red,Green
145157931,Preferred Family Healthcare,MO,STOPPED,Green,Green,Red,Green
145144905,Madison Pediatric Wellness Center,KY,STOPPED,Yellow,Green,Red,Green
145140976,Gasgas,KS,STOPPED,Green,Green,Red,Green
145138995,Franciscan Physician Network,IN,STOPPED,Green,Green,Red,Green
145130834,Red Couch Counseling,IA,STOPPED,Green,Green,Green,Green
145112501,"Dorintha Morris, Lmft",CA,STOPPED,Green,Red,Red,Green
144936982,Optum Care Network - Corona,CA,STOPPED,Red,Red,Red,Green
144926228,Epic Health Plan,CA,STOPPED,Yellow,Green,Red,Green
144884691,San Diego Physicians MG,CA,STOPPED,Green,Green,Red,Green
144884687,Optum Care Network - Arta Health,CA,STOPPED,Red,Red,Red,Green
144882369,Rehabilitation Network of Arkansas Inc,AR,STOPPED,Green,Green,Red,Green
144882368,Rehabilitation Network of Arkansas Inc,AR,STOPPED,Green,Green,Red,Green
144868368,Optum Care Network Greater Bay Area,CA,STOPPED,Red,Red,Red,Green
144853439,Advanced Digestive Medical Center,CA,STOPPED,Yellow,Green,Red,Green
144845871,Harman Virk,CA,STOPPED,Yellow,Green,Red,Green
144845873,Tri Valley Vasectomy Medical Corporation,CA,STOPPED,Yellow,Green,Red,Green
144825422,Memorial Health Net Providers,TX,STOPPED,Yellow,Green,Red,Green
144816620,Supportive Care ABA IN,IN,STOPPED,Green,Green,Yellow,Green
144816622,Healthpointe Medical Group,CA,STOPPED,Red,Green,Red,Green
144816617,"Summit Medical Group, PLLC",TN,STOPPED,Green,Green,Red,Green
144808584,Lynn County Hospital District,TX,STOPPED,Green,Green,Red,Green
144808582,Stony Brook Error Report,NY,STOPPED,Green,Green,Red,Green
144798387,Parcare Community Health Network,NY,STOPPED,Yellow,Green,Red,Green
144798379,"Cloud Health Medical Group, P.A.",IN,STOPPED,Green,Green,Red,Green
144782803,"LEGACY HEALTHCARE SERVICES, Inc.",MO,STOPPED,Yellow,Green,Red,Green
144782798,Summit Medical Group PA,NJ,STOPPED,Red,Green,Yellow,Green
144782799,San Diego Physicians MG,CA,STOPPED,Yellow,Green,Red,Green
144782807,IMPERIAL COUNTY PHYSICIANS MEDICAL GROUP,CA,STOPPED,Green,Green,Red,Green
144782806,Kaleida Health,WNY,STOPPED,Green,Green,Red,Green
144771855,San Diego Physicians MG,CA,STOPPED,Yellow,Green,Red,Green
144755534,"Maine Center for Cancer Medicine & Blood Disorders, PA",NH,STOPPED,Red,Green,Red,Green
144741680,Kaleida Health,WNY,STOPPED,Green,Green,Red,Green
144739324,Jason M Walter Lcswpc,NY,STOPPED,Green,Green,Yellow,Green
144722722,Dba Christus Mother Frances Hospital Tyler,TX,STOPPED,Red,Red,Red,Green
144722725,"Cucamonga Valley Medical Group, Inc.",CA,STOPPED,Red,Green,Red,Green
144722733,FAST PACE MEDICAL CLINIC PLLC,TN,STOPPED,Red,Green,Red,Green
144715183,PROSPECT MEDICAL GROUP,CA,STOPPED,Yellow,Green,Red,Green
144715172,Promed Pomona Valley PVMG,CA,STOPPED,Yellow,Green,Red,Green
144700909,Gi Specialists Hospitalistat Wkmc,LA,STOPPED,Red,Green,Red,Green
144700900,Premium Health Care,NY,STOPPED,Green,Green,Red,Green
144700898,"Evolent Health, LLC",NY,STOPPED,Green,Green,Red,Green
144700896,"Summit Medical Group, PLLC",TN,STOPPED,Yellow,Yellow,Yellow,Green
144700891,HERITAGE PROVIDER NETWORK INC,CA,STOPPED,Yellow,Yellow,Red,Green
144700888,HERITAGE PROVIDER NETWORK INC,CA,STOPPED,Yellow,Yellow,Red,Green
144698411,Primary Care of Bremen,GA,STOPPED,Red,Green,Red,Green
144693441,"Little Star Center, Inc.",IN,STOPPED,Red,Green,Green,Green
144693444,"ANGELES IPA, A MEDICAL CORPORATION",CA,STOPPED,Yellow,Yellow,Red,Green
144693452,VMH Medical Clinic Waukon,IA,STOPPED,Red,Green,Red,Green
144693453,VMH Medical Clinic Waukon,IA,STOPPED,Red,Green,Red,Green
144684705,St Elizabeth Physicians,KY,STOPPED,Green,Green,Red,Green
144684696,San Diego Physicians MG,CA,STOPPED,Yellow,Green,Red,Green
144684699,Regal Medical Group,CA,STOPPED,Yellow,Green,Red,Green
144678216,Sanford USD Medical Center,IA,STOPPED,Red,Green,Green,Green
144678222,Sequoia Institute For Surgical Services,CA,STOPPED,Red,Yellow,Red,Green
144667716,Assoc Of Univ Physicans,WA,STOPPED,Green,Green,Green,Green
144667718,San Diego Physicians MG,CA,STOPPED,Green,Green,Red,Green
144667722,Parkview Health System,IN,STOPPED,Green,Green,Green,Green
144667731,Jennie Stuart Medical Center Occupational Medicine Clin,KY,STOPPED,Yellow,Green,Red,Green
144665345,Camden Clark Physician Corporation,WV,STOPPED,Red,Green,Red,Green
144647484,Shock Therapy Group,IN,STOPPED,Yellow,Green,Green,Green
144647492,UVA Community Health Medical Group LLC,VA,STOPPED,Red,Green,Red,Green
144647490,Christiana Care,MD,STOPPED,Red,Green,Red,Green
144647487,Rehabilitation Network of Arkansas Inc,AR,STOPPED,Red,Green,Red,Green
144639961,Kaleida Health,WNY,STOPPED,Green,Green,Red,Green
144639967,Phelps County Regional Medical Center,MO,STOPPED,Red,Green,Green,Green
144639968,Shock Therapy Group,IN,STOPPED,Yellow,Green,Green,Green
144633330,ACCESS MEDICAL IPA,CA,STOPPED,Yellow,Green,Red,Green
144632333,"Juliet C Naldo, M D",MD,STOPPED,Green,Green,Red,Green
144620471,Emory Healthcare Network Advantage,VA,STOPPED,Red,Green,Red,Green
144614248,Parkview Health System,IN,STOPPED,Green,Green,Green,Green
144614245,Reid Physician Associates,IN,STOPPED,Yellow,Green,Green,Green
144606171,Uh Pho,OH,STOPPED,Red,Green,Red,Green
144606164,Grow Healthcare Group,NV,STOPPED,Red,Green,Red,Green
144606168,NORTH RANGE BEHAVIORAL HEALTH,CO,STOPPED,Red,Green,Green,Green
144606167,"Vistacare Usa, LLC Dba Gentiva",NATIONAL,STOPPED,Green,Green,Red,Green
144604456,University Of Virginia Physicians G,VA,STOPPED,Green,Green,Red,Green
144604455,University Hospitals Medical Group,OH,STOPPED,Red,Green,Green,Green
144599466,Harrison Crawford Healthcare,KY,STOPPED,Green,Green,Red,Green
144594913,"SMI Imaging, LLC",NV,STOPPED,Green,Green,Red,Green
144594912,"ACS Primary Care Physicians, S.E, PC",GA,STOPPED,Yellow,Green,Red,Green
144580344,Verity Health,LA,STOPPED,Red,Green,Red,Green
144562284,Connecticut Imaging Partners,CT,STOPPED,Green,Green,Green,Green
144562275,Health Partners of Western Ohio,OH,STOPPED,Green,Red,Red,Green
144555691,The Mary Imogene Bassett Hospital,NY,STOPPED,Red,Green,Red,Green
144555692,HOME CARE DELIVERED INC,NATIONAL,STOPPED,Yellow,Red,Red,Green
144555690,Greenleaf Nutrition Consulting Llc,KS,STOPPED,Green,Green,Red,Green
144555689,VMH Medical Clinic Waukon,IA,STOPPED,Yellow,Green,Red,Green
144555686,Terrio Physical Therapy Fitness,CA,STOPPED,Green,Green,Red,Green
144552446,Epic Health and Rehab LLC,CO,STOPPED,Green,Green,Red,Green
144548109,WEST VIRGINIA UNIVERSITY MEDICAL CORPORATION,VA,STOPPED,Red,Green,Yellow,Green
144537243,Parkview Health System,IN,STOPPED,Green,Green,Yellow,Green
144537245,Pih Health Hospital Whittier,CA,STOPPED,Red,Red,Red,Green
144531038,Physicians Choice Medical Group,CA,STOPPED,Green,Green,Red,Green
144531039,CEP AMERICA - CALIFORNIA,CA,STOPPED,Green,Green,Red,Green
144523297,Pair & Marotta Physical Therapy,CA,STOPPED,Green,Green,Red,Green
144498749,CEP AMERICA - CALIFORNIA,CA,STOPPED,Green,Green,Red,Green
144492901,"Coastal Ambulatory Anesthesia, LLC",GA,STOPPED,Green,Green,Green,Green
144491500,"SeaView IPA, Professional Corporation",CA,STOPPED,Green,Green,Yellow,Green
144484525,Tri State Community Health Center,TN,STOPPED,Yellow,Green,Red,Green
144484526,University Physicians Association,TN,STOPPED,Green,Green,Red,Green
144478982,SELECT PHYSICAL THERAPY HOLDINGS INC,CO,STOPPED,Green,Red,Green,Green
144476996,Theraphysics Partners of Colorado Inc,CO,STOPPED,Green,Red,Green,Green
144459615,"EL PROYECTO DEL BARRIO,Inc",CA,STOPPED,Green,Green,Red,Green
144457657,PEDIATRIC ASSOCIATES,FL,STOPPED,Green,Green,Green,Green
144455962,SELECT PHYSICAL THERAPY HOLDINGS INC,CO,STOPPED,Green,Green,Yellow,Green
144447508,Gutierrez Medical Ctr,FL,STOPPED,Green,Green,Red,Green
144443232,Kaleida Health,WNY,STOPPED,Green,Green,Red,Green
144439326,Legacy Hospice & Palliative Care,VA,STOPPED,Green,Green,Red,Green
144439323,Cowlitz Indian Tribe,WA,STOPPED,Green,Green,Red,Green
144439325,Option Care Health Infusion Center,TX,STOPPED,Green,Green,Red,Green
144430120,Radiology Physicians,OH,STOPPED,Green,Green,Red,Green
144430123,Cognitive Neurology Consultants,NY,STOPPED,Green,Green,Red,Green
144423851,Ascending Integrated Care,LA,STOPPED,Green,Green,Red,Green
144421837,Associates In Dermatology,KY,STOPPED,Green,Green,Red,Green
144421836,Greenleaf Nutrition Consulting Llc,KS,STOPPED,Green,Green,Red,Green
144419959,Palliative Support Center,IN,STOPPED,Green,Green,Red,Green
144415653,Aspired Unity Family Solutions Llc,GA,STOPPED,Green,Green,Red,Green
144412079,Bowman & Hampsey Medical Clinic,FL,STOPPED,Green,Green,Red,Green
144406482,Cornerstone Counseling Clinic,AR,STOPPED,Green,Green,Red,Green
144402178,Hartford Hc Med Grp Spcs,CT,STOPPED,Green,Green,Red,Green
144397763,Greenville Rancheria Tribal Health Program,CA,STOPPED,Green,Red,Red,Green
144397762,Pair & Marotta Physical Therapy,CA,STOPPED,Green,Green,Red,Green
144266053,CEP AMERICA - CALIFORNIA,CA,STOPPED,Yellow,Green,Red,Green
144266054,CEP AMERICA - ANESTHESIA PC,CA,STOPPED,Yellow,Green,Red,Green
144247561,"THEDACARE ACO, LLC",WI,STOPPED,Green,Red,Yellow,Green
144211073,Physicians Choice Medical Group,CA,STOPPED,Green,Green,Red,Green
144191854,Parkview Health System,IN,STOPPED,Green,Green,Green,Green
